month,workspace_id,service,cost_usd
2024-09,ws-0047,ai_tokens,0.62
2025-12,ws-0106,compute,69.49
2025-04,ws-0079,ai_tokens,3.93
2026-03,ws-0015,storage,108.62
2024-09,ws-0016,ai_tokens,2.07
2026-01,ws-0131,storage,356.61
2026-03,ws-0007,storage,528.66
2024-06,ws-0076,compute,67.60
2026-06,ws-0118,storage,214.48
2025-02,ws-0086,egress,8.31
2026-01,ws-0054,egress,2.36
2024-04,ws-0081,storage,3.72
2025-12,ws-0027,egress,6.26
2026-01,ws-0061,compute,100.53
2026-04,ws-0134,compute,415.84
2026-03,ws-0123,storage,109.01
2024-07,ws-0118,ai_tokens,14.01
2024-10,ws-0028,compute,120.91
2024-08,ws-0047,storage,3.26
2026-01,ws-0098,compute,31.39
2024-07,ws-0099,ai_tokens,49.74
2025-07,ws-0054,egress,2.65
2025-07,ws-0075,compute,44.86
2025-07,ws-0134,egress,91.60
2025-08,ws-0049,storage,5.81
2025-12,ws-0051,ai_tokens,43.25
2026-02,ws-0103,egress,6.90
2025-12,ws-0085,compute,36.20
2026-04,ws-0050,storage,16.36
2026-05,ws-0002,egress,203.31
2026-01,ws-0120,ai_tokens,43.25
2026-06,ws-0047,egress,3.25
2025-10,ws-0105,egress,16.51
2026-03,ws-0104,storage,108.33
2024-11,ws-0103,compute,24.38
2025-02,ws-0049,ai_tokens,1.63
2025-02,ws-0016,ai_tokens,1.99
2024-12,ws-0101,compute,107.27
2025-02,ws-0069,egress,45.02
2025-11,ws-0052,compute,23.25
2024-05,ws-0062,compute,211.08
2025-10,ws-0075,storage,16.83
2025-02,ws-0081,ai_tokens,0.89
2025-02,ws-0082,egress,2.17
2026-03,ws-0097,storage,57.33
2024-08,ws-0016,egress,5.56
2026-01,ws-0053,egress,2.13
2026-02,ws-0043,compute,513.29
2025-05,ws-0053,storage,3.61
2024-12,ws-0130,ai_tokens,33.96
2024-07,ws-0059,ai_tokens,9.07
2024-07,ws-0086,egress,8.79
2024-11,ws-0096,storage,55.65
2025-10,ws-0002,storage,551.73
2025-06,ws-0122,egress,283.24
2024-11,ws-0121,egress,297.93
2026-03,ws-0017,compute,717.30
2024-04,ws-0031,compute,172.21
2024-02,ws-0053,compute,11.14
2025-04,ws-0127,compute,562.86
2025-12,ws-0122,ai_tokens,483.08
2025-03,ws-0126,compute,994.77
2024-01,ws-0121,storage,362.62
2024-08,ws-0041,ai_tokens,6.54
2026-06,ws-0036,egress,4.96
2024-01,ws-0129,compute,232.61
2024-02,ws-0134,egress,86.69
2025-07,ws-0040,compute,19.20
2025-03,ws-0120,egress,28.11
2024-06,ws-0061,ai_tokens,4.21
2025-09,ws-0126,ai_tokens,120.21
2025-01,ws-0120,storage,40.42
2025-06,ws-0063,ai_tokens,2.49
2024-08,ws-0122,egress,327.80
2024-09,ws-0028,egress,17.55
2025-07,ws-0008,egress,9.64
2024-03,ws-0128,egress,326.23
2025-08,ws-0073,egress,6.96
2024-04,ws-0080,compute,9.14
2024-07,ws-0058,ai_tokens,4.08
2024-12,ws-0124,ai_tokens,73.69
2024-03,ws-0048,egress,2.31
2024-10,ws-0048,compute,12.40
2024-07,ws-0094,egress,4.34
2025-11,ws-0120,compute,111.56
2025-03,ws-0005,ai_tokens,1.06
2024-08,ws-0102,compute,629.57
2024-07,ws-0096,egress,28.57
2025-08,ws-0090,storage,62.78
2024-12,ws-0057,ai_tokens,5.95
2024-07,ws-0062,egress,36.89
2026-06,ws-0017,storage,283.05
2025-02,ws-0026,ai_tokens,2.33
2024-03,ws-0061,egress,13.75
2024-11,ws-0012,egress,29.26
2025-11,ws-0106,ai_tokens,15.30
2024-10,ws-0055,egress,32.38
2026-05,ws-0032,storage,8.47
2026-05,ws-0063,ai_tokens,5.72
2024-10,ws-0031,compute,175.36
2024-01,ws-0061,egress,19.74
2025-06,ws-0105,egress,12.36
2025-03,ws-0129,ai_tokens,35.36
2025-03,ws-0104,compute,217.21
2025-03,ws-0012,storage,70.45
2024-03,ws-0032,egress,3.34
2025-10,ws-0131,ai_tokens,263.76
2025-11,ws-0044,storage,116.72
2025-09,ws-0027,ai_tokens,5.48
2024-08,ws-0033,compute,266.16
2026-04,ws-0015,ai_tokens,121.97
2024-12,ws-0121,storage,357.75
2024-06,ws-0061,compute,76.34
2026-06,ws-0058,ai_tokens,39.94
2024-12,ws-0135,egress,142.66
2025-03,ws-0103,ai_tokens,4.00
2024-02,ws-0131,compute,715.38
2024-12,ws-0120,egress,30.73
2025-04,ws-0064,compute,643.94
2025-09,ws-0068,storage,22.37
2024-02,ws-0034,egress,70.17
2025-04,ws-0129,egress,55.78
2025-04,ws-0069,egress,33.01
2025-11,ws-0076,compute,77.52
2024-07,ws-0057,storage,24.66
2025-01,ws-0069,ai_tokens,18.44
2026-06,ws-0056,compute,11.11
2025-10,ws-0053,ai_tokens,3.04
2024-12,ws-0068,compute,42.14
2025-12,ws-0069,ai_tokens,41.57
2025-08,ws-0110,storage,15.08
2026-02,ws-0088,storage,216.62
2024-05,ws-0045,storage,35.16
2025-08,ws-0118,egress,103.78
2026-06,ws-0129,storage,143.26
2024-05,ws-0084,egress,9.46
2025-07,ws-0005,compute,10.97
2025-12,ws-0053,storage,4.90
2024-04,ws-0053,compute,8.55
2026-05,ws-0009,ai_tokens,6.49
2024-12,ws-0086,compute,33.33
2025-07,ws-0063,egress,3.48
2024-08,ws-0048,ai_tokens,0.55
2025-05,ws-0001,storage,295.27
2025-04,ws-0049,compute,9.81
2026-02,ws-0130,egress,76.85
2026-04,ws-0060,ai_tokens,20.71
2025-04,ws-0090,compute,137.17
2024-11,ws-0059,egress,37.53
2025-11,ws-0031,storage,84.35
2025-09,ws-0002,storage,530.16
2025-04,ws-0079,compute,26.87
2025-10,ws-0075,compute,52.27
2025-10,ws-0055,compute,115.28
2024-04,ws-0112,egress,196.83
2026-03,ws-0054,ai_tokens,4.87
2024-08,ws-0059,egress,32.00
2025-03,ws-0102,compute,459.10
2024-09,ws-0031,compute,167.75
2025-08,ws-0040,compute,28.64
2024-11,ws-0127,egress,123.93
2026-05,ws-0075,ai_tokens,11.94
2024-11,ws-0080,storage,2.86
2025-09,ws-0050,egress,8.12
2024-01,ws-0090,compute,165.09
2024-10,ws-0015,egress,54.87
2026-05,ws-0061,storage,46.39
2024-11,ws-0057,egress,12.67
2025-01,ws-0080,storage,4.37
2026-04,ws-0087,egress,121.24
2025-11,ws-0108,egress,28.99
2024-06,ws-0044,ai_tokens,19.23
2025-01,ws-0090,ai_tokens,14.16
2025-11,ws-0066,compute,49.62
2024-04,ws-0062,compute,184.57
2026-05,ws-0045,compute,120.87
2026-02,ws-0022,compute,24.79
2025-11,ws-0084,ai_tokens,8.42
2025-07,ws-0049,egress,3.06
2026-03,ws-0112,compute,685.75
2025-08,ws-0006,ai_tokens,29.05
2026-04,ws-0104,storage,80.21
2025-08,ws-0002,storage,436.47
2025-01,ws-0134,egress,77.78
2025-02,ws-0126,ai_tokens,63.09
2025-02,ws-0112,egress,214.27
2025-03,ws-0131,compute,832.90
2024-04,ws-0026,egress,3.59
2026-02,ws-0108,ai_tokens,58.37
2024-11,ws-0049,compute,13.75
2025-02,ws-0034,storage,180.82
2024-10,ws-0112,storage,337.90
2024-06,ws-0034,storage,142.30
2025-12,ws-0071,storage,41.17
2025-05,ws-0063,storage,5.60
2026-05,ws-0108,storage,82.51
2024-05,ws-0059,egress,36.05
2024-12,ws-0031,egress,33.43
2025-11,ws-0055,storage,64.44
2024-06,ws-0067,egress,11.10
2026-01,ws-0059,storage,75.32
2025-06,ws-0104,storage,93.18
2026-06,ws-0027,storage,9.07
2026-03,ws-0094,ai_tokens,12.67
2025-03,ws-0126,egress,155.32
2026-01,ws-0016,compute,26.96
2026-05,ws-0009,compute,13.59
2026-05,ws-0075,egress,13.18
2025-05,ws-0043,ai_tokens,80.43
2024-10,ws-0112,ai_tokens,40.39
2024-09,ws-0017,egress,102.31
2025-08,ws-0029,storage,8.65
2026-01,ws-0038,ai_tokens,65.62
2024-11,ws-0084,storage,15.34
2025-06,ws-0105,compute,72.24
2025-08,ws-0026,egress,4.25
2026-05,ws-0134,storage,191.30
2026-06,ws-0048,storage,5.31
2026-06,ws-0036,ai_tokens,12.93
2026-05,ws-0050,compute,32.27
2024-03,ws-0044,compute,214.56
2025-05,ws-0029,storage,7.65
2024-01,ws-0013,egress,4.50
2024-08,ws-0028,egress,17.98
2024-03,ws-0058,egress,13.58
2025-06,ws-0077,storage,464.39
2026-01,ws-0051,egress,49.74
2025-11,ws-0073,compute,27.06
2026-05,ws-0027,storage,11.99
2024-02,ws-0008,storage,11.59
2025-06,ws-0051,egress,51.53
2026-04,ws-0123,storage,116.00
2025-12,ws-0084,ai_tokens,10.57
2025-12,ws-0037,egress,51.73
2026-06,ws-0021,storage,9.52
2024-09,ws-0059,egress,25.30
2025-12,ws-0041,ai_tokens,20.38
2024-12,ws-0001,ai_tokens,93.17
2026-03,ws-0070,storage,48.20
2026-03,ws-0104,egress,50.21
2024-05,ws-0126,compute,947.26
2024-09,ws-0074,ai_tokens,7.31
2024-02,ws-0061,storage,27.82
2026-02,ws-0072,compute,190.47
2026-03,ws-0006,compute,227.64
2025-11,ws-0059,egress,38.44
2025-06,ws-0090,ai_tokens,19.01
2024-01,ws-0085,egress,7.37
2025-05,ws-0069,egress,36.17
2024-05,ws-0133,egress,241.97
2025-04,ws-0033,egress,61.61
2025-01,ws-0084,egress,6.94
2024-04,ws-0102,egress,110.28
2026-05,ws-0078,storage,46.78
2024-09,ws-0090,storage,61.85
2025-09,ws-0131,egress,187.29
2025-11,ws-0112,storage,330.38
2025-01,ws-0099,storage,329.87
2024-05,ws-0001,storage,283.10
2026-02,ws-0124,compute,1075.25
2025-03,ws-0031,egress,43.18
2026-03,ws-0106,ai_tokens,23.24
2024-02,ws-0130,egress,78.78
2025-07,ws-0125,storage,103.56
2025-12,ws-0117,egress,25.44
2025-11,ws-0101,storage,43.79
2024-07,ws-0053,egress,2.33
2025-09,ws-0038,storage,59.23
2024-10,ws-0047,ai_tokens,0.96
2025-01,ws-0135,compute,596.63
2025-09,ws-0081,compute,7.77
2026-04,ws-0026,compute,19.12
2025-01,ws-0054,compute,12.31
2026-02,ws-0048,compute,11.86
2024-03,ws-0041,storage,41.34
2025-02,ws-0045,storage,49.78
2026-04,ws-0061,storage,38.33
2025-01,ws-0059,ai_tokens,19.88
2025-03,ws-0096,egress,26.17
2025-01,ws-0132,compute,256.31
2026-04,ws-0062,compute,164.49
2025-04,ws-0053,ai_tokens,1.56
2025-01,ws-0122,storage,557.17
2024-12,ws-0001,compute,613.81
2025-11,ws-0080,compute,9.36
2025-03,ws-0005,egress,2.55
2026-06,ws-0092,compute,43.15
2026-02,ws-0106,storage,33.58
2026-03,ws-0080,egress,1.90
2025-10,ws-0018,compute,129.89
2024-08,ws-0028,storage,41.27
2024-09,ws-0103,compute,27.98
2026-05,ws-0060,ai_tokens,19.41
2025-11,ws-0047,storage,5.22
2025-09,ws-0034,storage,159.15
2025-10,ws-0012,storage,67.35
2024-09,ws-0104,compute,190.68
2024-03,ws-0038,storage,42.84
2026-06,ws-0044,egress,73.06
2026-06,ws-0041,compute,127.90
2026-02,ws-0043,ai_tokens,242.18
2026-04,ws-0079,compute,34.89
2025-11,ws-0062,storage,91.97
2025-02,ws-0070,compute,69.86
2025-05,ws-0035,compute,47.39
2025-09,ws-0124,storage,412.97
2025-12,ws-0088,egress,121.96
2025-11,ws-0121,storage,500.66
2025-07,ws-0101,ai_tokens,12.65
2025-02,ws-0032,ai_tokens,2.22
2024-10,ws-0005,ai_tokens,0.69
2024-05,ws-0028,compute,103.94
2025-10,ws-0085,compute,39.92
2026-01,ws-0081,ai_tokens,2.69
2026-03,ws-0068,compute,52.29
2025-02,ws-0080,ai_tokens,0.97
2024-05,ws-0073,egress,8.17
2025-08,ws-0062,compute,162.20
2026-05,ws-0091,ai_tokens,23.46
2024-11,ws-0053,storage,3.77
2024-10,ws-0133,egress,221.71
2026-03,ws-0004,ai_tokens,24.61
2025-06,ws-0076,egress,13.35
2025-07,ws-0107,storage,17.69
2026-02,ws-0121,egress,338.84
2025-07,ws-0070,storage,30.10
2025-04,ws-0067,ai_tokens,3.51
2024-08,ws-0121,compute,1091.08
2025-05,ws-0018,compute,146.73
2024-06,ws-0121,storage,345.40
2025-04,ws-0101,egress,23.19
2026-01,ws-0088,storage,226.98
2025-12,ws-0087,storage,178.86
2026-02,ws-0104,compute,268.43
2024-07,ws-0133,compute,740.00
2025-06,ws-0134,compute,419.55
2024-07,ws-0066,ai_tokens,2.52
2024-05,ws-0055,storage,50.64
2026-06,ws-0091,storage,16.73
2026-02,ws-0027,ai_tokens,5.55
2026-06,ws-0119,egress,11.56
2025-10,ws-0005,storage,4.27
2025-07,ws-0038,egress,36.54
2024-12,ws-0053,ai_tokens,0.98
2026-03,ws-0095,compute,139.23
2024-07,ws-0069,storage,63.67
2024-11,ws-0082,ai_tokens,0.84
2025-02,ws-0059,ai_tokens,16.78
2026-03,ws-0124,storage,492.59
2025-07,ws-0069,ai_tokens,24.97
2025-01,ws-0135,ai_tokens,73.26
2026-01,ws-0065,compute,125.00
2024-12,ws-0069,storage,66.24
2024-12,ws-0070,egress,18.76
2025-05,ws-0016,egress,6.81
2024-04,ws-0082,compute,10.99
2025-03,ws-0081,storage,3.11
2025-11,ws-0133,ai_tokens,306.83
2026-05,ws-0056,compute,10.90
2024-10,ws-0066,ai_tokens,4.71
2026-06,ws-0097,storage,86.90
2025-09,ws-0134,storage,142.95
2025-09,ws-0079,compute,33.97
2026-03,ws-0052,ai_tokens,8.06
2024-11,ws-0026,compute,15.25
2024-11,ws-0125,egress,70.65
2025-10,ws-0128,egress,304.44
2024-02,ws-0073,storage,12.38
2026-04,ws-0037,storage,87.14
2026-03,ws-0135,egress,112.95
2026-03,ws-0027,egress,6.50
2026-06,ws-0063,compute,15.94
2026-03,ws-0095,ai_tokens,44.57
2025-06,ws-0084,storage,14.04
2025-07,ws-0015,storage,113.74
2025-06,ws-0051,compute,197.26
2026-05,ws-0104,ai_tokens,75.15
2025-11,ws-0128,egress,298.62
2026-06,ws-0085,ai_tokens,24.46
2025-05,ws-0066,compute,51.87
2025-06,ws-0080,ai_tokens,1.28
2025-08,ws-0108,egress,38.68
2025-07,ws-0064,compute,532.40
2024-07,ws-0067,storage,13.83
2025-06,ws-0129,storage,91.11
2024-10,ws-0101,ai_tokens,4.95
2025-10,ws-0034,ai_tokens,89.63
2025-02,ws-0005,egress,2.36
2026-02,ws-0006,compute,221.92
2024-09,ws-0015,storage,83.42
2024-05,ws-0038,compute,162.05
2025-06,ws-0068,compute,37.21
2025-02,ws-0015,ai_tokens,17.61
2024-08,ws-0067,compute,47.78
2025-03,ws-0102,egress,129.23
2024-10,ws-0085,compute,37.74
2024-03,ws-0028,egress,19.81
2025-01,ws-0082,ai_tokens,-0.19
2025-05,ws-0105,compute,52.68
2025-10,ws-0044,egress,73.68
2026-02,ws-0128,compute,1064.95
2025-12,ws-0130,ai_tokens,59.75
2024-07,ws-0040,egress,5.24
2025-12,ws-0056,ai_tokens,4.64
2026-05,ws-0072,egress,47.78
2026-04,ws-0086,egress,9.19
2025-05,ws-0090,storage,63.15
2026-05,ws-0046,storage,44.37
2025-11,ws-0081,compute,11.69
2025-05,ws-0066,storage,14.98
2024-09,ws-0033,ai_tokens,14.25
2025-12,ws-0082,compute,10.42
2024-01,ws-0058,compute,64.75
2026-02,ws-0056,egress,3.17
2024-04,ws-0045,compute,132.68
2025-02,ws-0040,ai_tokens,3.29
2025-03,ws-0013,storage,9.25
2026-04,ws-0034,ai_tokens,168.88
2025-12,ws-0096,ai_tokens,36.88
2025-10,ws-0062,compute,174.81
2025-04,ws-0044,compute,235.38
2025-04,ws-0132,ai_tokens,55.56
2026-04,ws-0025,storage,4.60
2024-07,ws-0122,egress,327.55
2026-06,ws-0119,ai_tokens,21.66
2024-07,ws-0130,ai_tokens,15.83
2025-10,ws-0112,egress,221.00
2024-11,ws-0015,ai_tokens,11.55
2026-06,ws-0076,compute,80.12
2024-05,ws-0033,storage,69.93
2024-11,ws-0096,compute,112.38
2026-04,ws-0016,storage,10.12
2025-06,ws-0059,compute,118.13
2025-08,ws-0090,compute,167.22
2026-06,ws-0121,storage,561.26
2025-05,ws-0099,storage,268.23
2026-03,ws-0068,ai_tokens,9.71
2025-09,ws-0063,ai_tokens,2.97
2025-10,ws-0079,egress,7.44
2025-07,ws-0085,egress,9.95
2025-09,ws-0028,storage,42.12
2026-06,ws-0014,compute,252.47
2026-06,ws-0061,storage,33.98
2024-12,ws-0099,egress,214.22
2025-01,ws-0005,compute,10.61
2025-05,ws-0117,egress,29.67
2026-04,ws-0130,compute,429.41
2025-04,ws-0126,storage,282.22
2025-04,ws-0018,compute,174.85
2024-08,ws-0130,egress,71.12
2024-09,ws-0072,storage,59.20
2025-08,ws-0134,storage,138.71
2024-05,ws-0130,compute,392.05
2025-06,ws-0127,compute,617.27
2024-12,ws-0122,compute,1358.96
2025-03,ws-0047,ai_tokens,0.85
2025-08,ws-0066,egress,12.60
2024-05,ws-0134,compute,381.86
2026-02,ws-0061,storage,33.09
2025-05,ws-0133,compute,1110.62
2024-06,ws-0028,compute,83.62
2024-09,ws-0075,storage,18.55
2024-11,ws-0054,egress,2.38
2025-03,ws-0002,compute,863.67
2026-05,ws-0094,egress,5.24
2025-08,ws-0082,compute,8.67
2025-07,ws-0134,ai_tokens,80.43
2025-10,ws-0032,egress,3.67
2025-11,ws-0041,storage,53.61
2025-09,ws-0121,compute,1064.06
2026-01,ws-0051,compute,196.17
2024-12,ws-0123,storage,110.13
2024-02,ws-0112,compute,892.17
2026-04,ws-0077,storage,417.07
2026-03,ws-0019,egress,58.72
2026-05,ws-0100,storage,19.96
2025-12,ws-0030,ai_tokens,16.08
2026-03,ws-0061,ai_tokens,20.65
2025-04,ws-0072,compute,161.30
2024-03,ws-0085,storage,12.83
2025-03,ws-0118,egress,86.14
2025-08,ws-0067,compute,50.52
2025-11,ws-0055,egress,27.11
2025-10,ws-0098,compute,41.87
2024-04,ws-0103,storage,6.81
2025-08,ws-0001,compute,721.51
2025-09,ws-0098,compute,35.33
2026-01,ws-0102,ai_tokens,103.94
2025-09,ws-0001,ai_tokens,126.74
2025-07,ws-0062,compute,211.89
2025-03,ws-0082,ai_tokens,1.20
2024-02,ws-0126,storage,302.73
2026-05,ws-0095,compute,132.78
2024-04,ws-0122,egress,329.48
2025-08,ws-0125,storage,119.07
2025-03,ws-0041,egress,28.88
2026-02,ws-0074,egress,22.29
2026-01,ws-0035,compute,39.92
2025-02,ws-0128,storage,506.90
2025-08,ws-0035,storage,21.64
2025-03,ws-0018,egress,39.48
2025-02,ws-0040,storage,8.81
2025-06,ws-0053,egress,3.01
2024-10,ws-0074,compute,95.80
2025-01,ws-0104,egress,40.91
2024-02,ws-0101,compute,107.83
2026-03,ws-0040,ai_tokens,5.85
2025-12,ws-0013,compute,25.79
2024-12,ws-0041,egress,31.73
2026-04,ws-0116,egress,207.41
2026-02,ws-0117,ai_tokens,26.32
2024-07,ws-0031,storage,63.15
2025-12,ws-0018,ai_tokens,58.50
2025-05,ws-0122,storage,465.48
2024-09,ws-0061,compute,74.04
2025-12,ws-0032,ai_tokens,5.25
2026-02,ws-0080,egress,2.23
2025-04,ws-0069,storage,56.51
2024-12,ws-0048,compute,11.61
2025-04,ws-0134,ai_tokens,35.57
2026-03,ws-0131,ai_tokens,241.10
2025-10,ws-0015,egress,50.39
2025-03,ws-0075,ai_tokens,3.16
2024-08,ws-0118,compute,288.74
2026-03,ws-0027,ai_tokens,8.50
2026-06,ws-0035,egress,9.23
2025-12,ws-0124,storage,372.23
2025-08,ws-0102,compute,475.08
2026-01,ws-0112,storage,392.03
2024-10,ws-0126,compute,973.34
2024-03,ws-0129,storage,99.89
2026-04,ws-0020,compute,250.09
2026-03,ws-0081,egress,2.40
2025-08,ws-0085,egress,8.39
2026-01,ws-0028,storage,54.47
2026-04,ws-0078,egress,26.84
2025-05,ws-0050,storage,16.64
2025-10,ws-0053,egress,2.21
2025-08,ws-0058,egress,15.20
2026-01,ws-0071,egress,21.66
2025-12,ws-0063,ai_tokens,4.07
2025-01,ws-0084,compute,45.08
2025-05,ws-0043,storage,207.93
2026-06,ws-0127,egress,126.87
2024-01,ws-0099,storage,209.28
2026-06,ws-0112,compute,704.73
2026-04,ws-0059,compute,168.11
2024-11,ws-0044,ai_tokens,29.02
2024-08,ws-0038,ai_tokens,10.37
2024-02,ws-0012,compute,163.36
2026-03,ws-0118,compute,332.01
2024-06,ws-0121,egress,244.54
2025-07,ws-0045,ai_tokens,15.11
2024-05,ws-0061,compute,81.78
2024-09,ws-0133,egress,188.74
2025-08,ws-0101,storage,39.21
2025-12,ws-0069,storage,59.36
2024-04,ws-0084,egress,8.18
2026-02,ws-0008,ai_tokens,14.67
2026-05,ws-0017,storage,283.27
2024-08,ws-0031,egress,38.31
2026-05,ws-0074,egress,29.22
2026-02,ws-0015,compute,281.00
2024-03,ws-0026,compute,13.69
2025-02,ws-0054,storage,3.81
2024-03,ws-0057,storage,21.77
2026-06,ws-0027,ai_tokens,15.97
2026-03,ws-0133,egress,270.94
2024-11,ws-0117,egress,22.10
2025-02,ws-0133,compute,789.68
2026-03,ws-0008,storage,15.32
2026-06,ws-0047,storage,6.97
2025-05,ws-0059,storage,67.67
2026-03,ws-0027,storage,11.91
2026-06,ws-0043,storage,201.38
2025-11,ws-0015,storage,86.16
2026-06,ws-0032,ai_tokens,5.47
2025-12,ws-0071,egress,19.74
2026-05,ws-0028,egress,22.91
2025-10,ws-0016,compute,22.32
2025-05,ws-0035,storage,20.92
2024-01,ws-0068,egress,10.34
2025-01,ws-0123,egress,50.37
2025-07,ws-0018,storage,72.15
2025-12,ws-0040,ai_tokens,7.42
2025-05,ws-0032,compute,17.62
2025-06,ws-0106,egress,13.50
2025-05,ws-0047,ai_tokens,1.47
2026-03,ws-0116,storage,402.14
2024-01,ws-0103,egress,5.45
2025-11,ws-0117,egress,24.31
2025-02,ws-0012,storage,68.64
2025-09,ws-0064,ai_tokens,97.64
2024-11,ws-0075,storage,18.25
2024-07,ws-0085,ai_tokens,2.00
2024-06,ws-0102,compute,554.63
2025-10,ws-0038,storage,75.47
2024-06,ws-0134,compute,289.71
2026-01,ws-0048,egress,3.25
2025-04,ws-0008,storage,13.96
2026-06,ws-0059,egress,36.11
2026-01,ws-0125,storage,145.59
2025-10,ws-0127,ai_tokens,95.80
2025-05,ws-0041,ai_tokens,14.18
2026-06,ws-0011,egress,3.77
2025-05,ws-0029,compute,23.25
2026-01,ws-0073,egress,7.04
2026-03,ws-0037,egress,35.19
2024-10,ws-0135,compute,464.53
2026-01,ws-0088,egress,98.32
2025-09,ws-0127,ai_tokens,106.30
2025-08,ws-0050,compute,33.92
2024-09,ws-0096,compute,101.91
2026-02,ws-0006,storage,89.69
2026-04,ws-0083,storage,6.29
2026-06,ws-0050,ai_tokens,14.50
2026-03,ws-0030,egress,9.55
2024-12,ws-0040,compute,26.87
2024-01,ws-0074,compute,94.16
2025-09,ws-0124,egress,266.11
2024-08,ws-0012,egress,39.49
2025-10,ws-0107,compute,45.32
2025-02,ws-0085,compute,32.79
2024-09,ws-0132,storage,119.62
2025-12,ws-0124,ai_tokens,332.77
2026-06,ws-0126,compute,961.95
2024-06,ws-0076,egress,17.64
2025-10,ws-0104,ai_tokens,53.02
2025-08,ws-0106,storage,28.86
2026-01,ws-0026,compute,18.00
2025-07,ws-0058,storage,30.74
2026-05,ws-0056,ai_tokens,7.15
2025-05,ws-0034,storage,131.67
2024-12,ws-0129,storage,109.60
2024-05,ws-0028,egress,23.98
2026-06,ws-0129,egress,64.95
2024-06,ws-0080,compute,7.31
2024-12,ws-0076,storage,30.98
2025-06,ws-0121,storage,486.54
2024-06,ws-0032,storage,5.63
2025-12,ws-0117,compute,103.21
2026-06,ws-0079,ai_tokens,13.66
2025-10,ws-0080,egress,1.80
2025-08,ws-0081,egress,2.42
2024-06,ws-0040,compute,25.59
2025-07,ws-0055,ai_tokens,23.46
2025-12,ws-0120,ai_tokens,41.21
2025-07,ws-0061,egress,16.48
2024-09,ws-0129,ai_tokens,13.44
2024-09,ws-0125,ai_tokens,14.69
2024-09,ws-0068,egress,11.21
2025-06,ws-0072,compute,222.86
2024-10,ws-0102,compute,480.97
2024-05,ws-0084,storage,14.39
2025-04,ws-0104,compute,254.53
2024-09,ws-0101,compute,72.17
2024-08,ws-0047,egress,2.37
2026-06,ws-0018,egress,43.22
2026-05,ws-0011,egress,3.92
2025-07,ws-0067,storage,15.17
2024-07,ws-0084,storage,12.92
2025-07,ws-0075,ai_tokens,10.13
2025-09,ws-0013,egress,4.80
2026-01,ws-0101,compute,83.80
2026-01,ws-0104,storage,92.79
2025-07,ws-0055,egress,34.47
2026-03,ws-0079,ai_tokens,11.60
2025-11,ws-0122,egress,349.62
2025-08,ws-0063,compute,13.46
2024-10,ws-0073,egress,7.55
2025-09,ws-0086,egress,8.24
2026-06,ws-0084,egress,7.55
2024-09,ws-0128,ai_tokens,106.95
2025-09,ws-0098,egress,6.87
2024-01,ws-0128,compute,1429.63
2026-03,ws-0033,storage,92.12
2025-05,ws-0017,compute,575.43
2025-05,ws-0028,compute,126.02
2025-12,ws-0070,ai_tokens,29.11
2024-01,ws-0125,compute,361.71
2025-10,ws-0133,storage,469.65
2025-03,ws-0079,compute,30.36
2024-04,ws-0121,compute,1296.35
2024-01,ws-0072,storage,71.92
2025-11,ws-0080,ai_tokens,2.58
2026-02,ws-0067,egress,8.91
2026-03,ws-0036,storage,10.77
2024-11,ws-0034,ai_tokens,26.85
2025-11,ws-0127,egress,127.47
2025-12,ws-0135,egress,137.14
2026-06,ws-0061,ai_tokens,48.68
2024-11,ws-0005,egress,1.79
2026-06,ws-0071,compute,81.86
2024-11,ws-0013,ai_tokens,2.23
2026-02,ws-0081,egress,1.86
2024-01,ws-0129,storage,82.87
2025-05,ws-0060,egress,9.04
2026-06,ws-0006,compute,163.43
2026-05,ws-0063,egress,4.45
2024-04,ws-0129,egress,55.03
2025-07,ws-0007,compute,1041.26
2024-06,ws-0055,ai_tokens,4.50
2025-01,ws-0101,storage,30.99
2025-12,ws-0048,storage,5.88
2026-01,ws-0062,ai_tokens,58.00
2026-05,ws-0071,storage,40.33
2026-05,ws-0049,compute,10.16
2026-05,ws-0089,egress,2.89
2025-05,ws-0101,storage,31.72
2024-03,ws-0047,storage,3.73
2026-06,ws-0117,storage,48.18
2024-10,ws-0099,ai_tokens,60.89
2026-01,ws-0110,storage,16.25
2024-08,ws-0054,ai_tokens,0.43
2024-08,ws-0049,compute,10.47
2025-04,ws-0085,storage,16.75
2026-06,ws-0085,compute,40.30
2024-07,ws-0112,compute,646.19
2026-03,ws-0097,compute,195.34
2025-11,ws-0099,egress,179.45
2025-10,ws-0041,compute,120.31
2024-11,ws-0031,storage,57.30
2026-04,ws-0058,storage,35.02
2025-04,ws-0066,egress,12.31
2025-09,ws-0121,ai_tokens,353.71
2025-08,ws-0001,storage,310.74
2025-12,ws-0094,egress,6.87
2025-09,ws-0102,ai_tokens,167.50
2024-03,ws-0099,storage,237.12
2024-09,ws-0044,ai_tokens,18.42
2024-08,ws-0062,compute,208.57
2026-01,ws-0008,ai_tokens,10.98
2025-01,ws-0128,ai_tokens,160.18
2024-05,ws-0125,egress,62.80
2025-07,ws-0017,egress,154.83
2025-11,ws-0027,egress,6.17
2024-08,ws-0082,egress,1.74
2024-10,ws-0076,egress,12.27
2026-01,ws-0051,storage,96.00
2025-06,ws-0053,ai_tokens,1.47
2024-12,ws-0103,compute,22.52
2024-12,ws-0045,egress,25.70
